year,month,searches,search string,search string cleaned,active tab,signed in,on campus,results
2016,8,36,93163959,93163959,default_tab,4,10,1
2016,8,36,a course in real analysis,a course in real analysis,default_tab,3,14,1041230556
2016,8,36,bo rothstein,bo rothstein,default_tab,11,20,6549722222
2016,8,36,arbeidsrett,arbeidsrett,default_tab,8,27,1821606061
2016,8,36,tekstanalyse for samfunnsvitere,tekstanalyse for samfunnsvitere,default_tab,12,21,8666666667
2016,8,36,"ellingsen, elisabeth",ellingsen elisabeth,default_tab,6,8,1305555556
2016,8,36,exphil i,exphil i,default_tab,6,29,23
2016,8,36,lærebok i barnepsykiatri,lærebok i barnepsykiatri,default_tab,14,13,9333333333
2016,8,36,contemporary security studies,contemporary security studies,default_tab,7,15,3062694444
2016,8,35,05060936x,05060936x,default_tab,4,9,1028571429
2016,8,35,juss og etikk,juss og etikk,default_tab,23,15,532
2016,8,35,stabilitetens pris,stabilitetens pris,default_tab,11,17,5628571429
2016,8,34,bedriftens økonomi,bedriftens økonomi,default_tab,9,29,1298235294
2016,8,34,ordnett,ordnett,default_tab,0,34,1141176471
2016,8,34,folkerett*,folkerett,,0,,6516411765
2016,8,34,epidemiologi,epidemiologi,default_tab,14,15,6030205882
2016,8,34,medical physiology boron,medical physiology boron,default_tab,11,20,4775
2016,8,34,innføring i lovvalg for kjøpskontrakter,innføring i lovvalg for kjøpskontrakter,default_tab,12,30,2647058824
2016,8,34,the handbook of international humanitarian law,the handbook of international humanitarian law,default_tab,16,9,2079147059
2016,8,34,the handbook of child and adolescent clinical psychology,the handbook of child and adolescent clinical psychology,default_tab,4,17,3394117647
2016,8,34,ungdomsstraff,ungdomsstraff,default_tab,3,29,2678787879
2016,8,34,ei verd bygd på islam,ei verd bygd på islam,default_tab,12,16,9764705882
2016,8,33,78*,78,library_catalogue,8,27,22514
2016,8,33,det kvalitative forskningsintervju,det kvalitative forskningsintervju,default_tab,9,27,5445151515
2016,8,33,telecommunication laws in europe,telecommunication laws in europe,default_tab,17,7,7496969697
2016,8,32,lancet,lancet,default_tab,4,27,1363493125
2016,8,32,an introduction to human resource management,an introduction to human resource management,default_tab,7,21,1136440625
2016,8,32,"economic, social and cultural rights",economic social and cultural rights,default_tab,9,17,2422803125
2016,8,32,132179148,132179148,default_tab,1,13,1
2016,8,32,norway: society and culture,norway: society and culture,default_tab,5,4,73759375
2016,8,31,avtalerett,avtalerett,default_tab,4,22,7642903226
2016,8,31,medisinsk mikrobiologi,medisinsk mikrobiologi,default_tab,13,12,1819677419
2016,8,31,odysseen,odysseen,default_tab,4,20,6470967742
2016,8,31,boron,boron,default_tab,6,22,1194039032
2016,8,30,70650640,70650640,default_tab,8,13,1
2016,8,30,avtalerett i et nøtteskall,avtalerett i et nøtteskall,default_tab,10,21,2066666667
2016,8,30,neurology,neurology,default_tab,3,27,3444956207
2016,8,30,stein på stein,stein på stein,default_tab,7,19,12915
2016,8,30,sentralnervesystemet,sentralnervesystemet,default_tab,6,20,1768333333
2016,8,30,rett : en internasjonal historie / dag michalsen,rett : en internasjonal historie dag michalsen,default_tab,3,11,9266666667
2016,8,30,"rothstein, bo (2015): menneskelig velferd og statsvitenskapens tapte relevans. nytt norsk tidsskrift 31(1): 25–42. (18 sider)",rothstein bo 2015: menneskelig velferd og statsvitenskapens tapte relevans nytt norsk tidsskrift 311: 25–42 18 sider,default_tab,11,10,16
2016,8,30,stein evju,stein evju,default_tab,4,19,2181333333
2016,8,29,international commercial contracts,international commercial contracts,default_tab,11,20,5806586207
2016,8,29,language and reading disabilities,language and reading disabilities,default_tab,9,18,8247241379
2016,8,29,omtanke nortvedt,omtanke nortvedt,default_tab,2,25,10
2016,8,29,nutritional epidemiology,nutritional epidemiology,default_tab,13,12,259587931
2016,8,29,a primer on scientific programming with python,a primer on scientific programming with python,default_tab,9,17,3379310345
2016,8,29,public procurement law review,public procurement law review,default_tab,9,19,2511310345
2016,8,28,discovering statistics using spss,discovering statistics using spss,default_tab,6,16,4702821429
2016,8,28,ecology and classification of north american freshwater invertebrates,ecology and classification of north american freshwater invertebrates,default_tab,7,28,5243928571
2016,8,28,hva er makt,hva er makt,default_tab,5,13,6647142857
2016,8,28,logiske metoder,logiske metoder,default_tab,6,14,2493571429
2016,8,28,makroøkonomi,makroøkonomi,default_tab,8,14,1032851852
2016,8,28,"rothstein, bo",rothstein bo,default_tab,6,7,8493703704
2016,8,27,499013,499013,default_tab,0,1,1
2016,8,27,cognition and emotion,cognition and emotion,default_tab,9,7,5642451852
2016,8,27,den vestlige tradisjonen,den vestlige tradisjonen,default_tab,4,1,1055925926
2016,8,27,introduksjon til samfunnsvitenskapene,introduksjon til samfunnsvitenskapene,default_tab,8,16,5774074074
2016,8,27,ordforråd ordbruk og ordlæring - i et andrespråksperspektiv,ordforråd ordbruk og ordlæring i et andrespråksperspektiv,default_tab,5,6,3
2016,8,27,rettsmedisin,rettsmedisin,default_tab,5,22,2238518519
2016,8,27,introduction to the practice of statistics,introduction to the practice of statistics,default_tab,3,20,3156074074
2016,8,27,linear algebra and its applications,linear algebra and its applications,default_tab,1,18,3464077778
2016,8,27,molecular biology of the cell,molecular biology of the cell,default_tab,5,13,5696590741
2016,8,27,nytt norsk tidsskrift,nytt norsk tidsskrift,default_tab,13,15,207337037
2016,8,27,norsk historie 750-1537,norsk historie 750 1537,default_tab,8,9,1614814815
2016,8,27,presidential decisionmaking in foreign policy,presidential decisionmaking in foreign policy,default_tab,6,9,6705925926
2016,8,26,morgenbladet,morgenbladet,default_tab,3,19,3466153846
2016,8,26,masteroppgave,masteroppgave,default_tab,6,9,1178593077
2016,8,26,fagrskinna,fagrskinna,library_catalogue,0,1,27
2016,8,26,feltarbeid i egen kultur,feltarbeid i egen kultur,default_tab,2,13,8569230769
2016,8,26,fkjf klfjkls fjklasjf,fkjf klfjkls fjklasjf,default_tab,0,26,0
2016,8,26,food and development,food and development,default_tab,9,15,4926138462
2016,8,26,norsk mediehistorie,norsk mediehistorie,default_tab,5,14,4869230769
2016,8,26,innføring i pedagogisk forskningsmetode,innføring i pedagogisk forskningsmetode,default_tab,10,19,27
2016,8,26,palestinske utfordringer,palestinske utfordringer,default_tab,8,14,6807692308
2016,8,26,studieteknikk,studieteknikk,default_tab,2,25,535875
2016,8,26,endreson lysistrata,endreson lysistrata,default_tab,3,3,2
2016,8,26,the craft of research,the craft of research,default_tab,3,23,2537630769
2016,8,26,innføring i spesialpedagogikk,innføring i spesialpedagogikk,default_tab,7,10,5296153846
2016,8,26,rettsøkonomi,rettsøkonomi,default_tab,7,14,325
2016,8,26,american journal of science,american journal of science,default_tab,13,17,8031045769
2016,8,26,øre nese hals,øre nese hals,default_tab,2,20,5853846154
2016,8,26,sentrale helserettslige emner,sentrale helserettslige emner,default_tab,8,15,3
2016,8,25,80855466,80855466,default_tab,3,13,1
2016,8,25,111276004,111276004,default_tab,1,2,1
2016,8,25,electronic communication law and practice of the european union,electronic communication law and practice of the european union,default_tab,7,6,14
2016,8,25,elements of logical reasoning,elements of logical reasoning,default_tab,2,15,66916
2016,8,25,europa 1300-1550,europa 1300 1550,default_tab,5,20,10308
2016,8,25,exphil 1,exphil 1,default_tab,8,9,3476
2016,8,25,film art: an introduction,film art: an introduction,default_tab,6,12,162072
2016,8,25,grunnleggende regnskap,grunnleggende regnskap,default_tab,12,5,316
2016,8,25,handbook of laboratory animal management and welfare,handbook of laboratory animal management and welfare,default_tab,1,16,15752
2016,8,25,strafferett,strafferett,default_tab,11,16,30034
2016,8,25,innføring i rettsstudiet,innføring i rettsstudiet,default_tab,9,3,2624
2016,8,25,introduksjon til statistisk analyse,introduksjon til statistisk analyse,default_tab,4,20,13
2016,8,25,läroplansteori och didaktik,läroplansteori och didaktik,default_tab,9,15,1748
2016,8,25,den norske velferdsstaten,den norske velferdsstaten,default_tab,11,16,33772
2016,8,25,dikt fra antikken til vår tid,dikt fra antikken til vår tid,default_tab,2,2,4
2016,8,25,knophs,knophs,default_tab,1,19,33
2016,8,25,norsk likestillingshistorie,norsk likestillingshistorie,default_tab,1,18,33
2016,8,25,religions in the modern world,religions in the modern world,default_tab,4,9,366608
2016,8,25,rettshistorie,rettshistorie,default_tab,3,17,21846
2016,8,25,surveillance after snowden,surveillance after snowden,default_tab,10,14,161636
2016,8,25,norton anthology,norton anthology,default_tab,3,20,484536
2016,8,25,telecommunications law and regulation,telecommunications law and regulation,default_tab,13,5,428532
2016,8,25,the presocratic philosophers,the presocratic philosophers,default_tab,2,10,135796
2016,8,25,the rise of the academic novel,the rise of the academic novel,default_tab,0,7,72516
2016,8,25,mennesker og samfunn,mennesker og samfunn,default_tab,6,17,63192
2016,8,24,121878252,121878252,default_tab,3,4,1
2016,8,24,123740010,123740010,default_tab,0,0,1
2016,8,24,752171852,752171852,default_tab,0,1,1
2016,8,24,898003997,898003997,default_tab,1,4,1
2016,8,24,american civilization,american civilization,default_tab,7,15,1105175
2016,8,24,computer security,computer security,default_tab,7,11,176003
2016,8,24,english grammar theory and use,english grammar theory and use,default_tab,11,12,1941791667
2016,8,24,european union politics,european union politics,default_tab,7,14,41559875
2016,8,24,health economics,health economics,default_tab,6,20,359897
2016,8,24,menneskekroppen,menneskekroppen,default_tab,2,14,588625
2016,8,24,endokrinologi,endokrinologi,default_tab,5,14,129475
2016,8,24,moderne sosiologisk teori,moderne sosiologisk teori,default_tab,6,14,4520833333
2016,8,24,språk en grunnbok,språk en grunnbok,default_tab,5,19,4608333333
2016,8,24,praktisk oftalmologi,praktisk oftalmologi,default_tab,2,16,1245833333
2016,8,24,hva er rett,hva er rett,default_tab,11,15,1217125
2016,8,24,international environmental agreements,international environmental agreements,default_tab,1,14,1324620833
2016,8,24,the globalization of world politics: an introduction to international relations,the globalization of world politics: an introduction to international relations,default_tab,3,11,123
2016,8,24,stata,stata,default_tab,0,16,1173895833
2016,8,23,82347107,82347107,default_tab,1,1,1
2016,8,23,an introduction to hinduism,an introduction to hinduism,default_tab,3,9,9521304348
2016,8,23,aristoteles politica,aristoteles politica,default_tab,6,10,7625652174
2016,8,23,economics of the public sector,economics of the public sector,default_tab,6,13,3215747826
2016,8,23,europa tar form,europa tar form,default_tab,7,10,6004347826
2016,8,23,generalized linear models for insurance data,generalized linear models for insurance data,default_tab,3,9,505
2016,8,23,genialt,genialt,default_tab,10,21,1013043478
2016,8,23,god kommunikasjon med ask-brukere,god kommunikasjon med ask brukere,default_tab,0,13,3
2016,8,23,erstatningsrett,erstatningsrett,default_tab,6,12,9969565217
2016,8,23,livets tre og kodenes kode,livets tre og kodenes kode,default_tab,3,18,1786956522
2016,8,23,organisasjonsteori for offentlig sektor,organisasjonsteori for offentlig sektor,default_tab,1,12,7930434783
2016,8,23,measurement validity: a shared standard for qualitative and quantitative research,measurement validity: a shared standard for qualitative and quantitative research,default_tab,4,18,8939130435
2016,8,23,lærebok i psykiatri,lærebok i psykiatri,default_tab,5,13,6313043478
2016,8,23,svenska för norrmän,svenska för norrmän,default_tab,2,8,167826087
2016,8,23,norsk skatteavtalerett,norsk skatteavtalerett,default_tab,13,9,26
2016,8,23,politisk tenkning,politisk tenkning,default_tab,5,13,4990869565
2016,8,23,det pædagogiske paradoks,det pædagogiske paradoks,default_tab,4,9,11
2016,8,23,the essentials of english,the essentials of english,default_tab,7,12,1642413043
2016,8,22,an introduction to political philosophy,an introduction to political philosophy,default_tab,8,11,3902090909
2016,8,22,bevisbedømmelse i praksis,bevisbedømmelse i praksis,default_tab,10,6,14
2016,8,22,aftenposten,aftenposten,default_tab,3,17,1036181818
2016,8,22,det norske demokratiet i det 21. århundre,det norske demokratiet i det 21 århundre,default_tab,3,10,105
2016,8,22,systematikk og innlevelse,systematikk og innlevelse,default_tab,5,13,8213636364
2016,8,22,eksistensens psykologi – bo jacobsen,eksistensens psykologi – bo jacobsen,default_tab,0,12,4
2016,8,22,idunn,idunn,default_tab,4,14,3489545455
2016,8,22,introduction to statistics in psychology,introduction to statistics in psychology,default_tab,2,13,1682090909
2016,8,22,knut hamsun hunger,knut hamsun hunger,default_tab,1,15,2454090909
2016,8,22,rettskildelære under debatt,rettskildelære under debatt,default_tab,12,10,6590909091
2016,8,22,manzon,manzon,default_tab,7,12,2338636364
2016,8,22,mediation styles and crisis outcomes,mediation styles and crisis outcomes,default_tab,0,14,1418181818
2016,8,22,norsk på 123,norsk på 123,default_tab,3,9,3387272727
2016,8,22,det kollektive arbeidslivet,det kollektive arbeidslivet,default_tab,5,10,5536363636
2016,8,22,personality development in adolescence. a cross national and life span perspective,personality development in adolescence a cross national and life span perspective,default_tab,12,12,8368181818
2016,8,22,lærebok i rettsmedisin,lærebok i rettsmedisin,default_tab,7,11,12
2016,8,22,psykiatri,psykiatri,default_tab,1,22,6032904762
2016,8,22,pædagogiske forelæsninger i omrids,pædagogiske forelæsninger i omrids,default_tab,9,9,2
2016,8,22,rethinking religion and world affairs,rethinking religion and world affairs,default_tab,5,17,1171363636
2016,8,22,språk er makt,språk er makt,default_tab,5,13,1074545455
2016,8,22,representative government in modern europe,representative government in modern europe,default_tab,4,5,3243636364
2016,8,21,932774318,932774318,default_tab,2,15,1
2016,8,21,medical genetics,medical genetics,default_tab,8,16,1020243762
2016,8,21,american political science review,american political science review,default_tab,10,20,3562380952
2016,8,21,nasjonalisme,nasjonalisme,default_tab,4,21,4678714286
2016,8,21,howards end,howards end,default_tab,0,17,3952047619
2016,8,21,utlendingsrett,utlendingsrett,default_tab,1,10,4238095238
2016,8,21,international law,international law,default_tab,2,9,7042519524
2016,8,21,jordheim humaniora,jordheim humaniora,default_tab,11,12,1457142857
2016,8,21,tingsrett,tingsrett,default_tab,8,11,5321428571
2016,8,21,konsten och konstbegreppet,konsten och konstbegreppet,default_tab,3,9,8
2016,8,21,foreign affairs,foreign affairs,default_tab,7,10,2277327143
2016,8,21,mind as action,mind as action,default_tab,3,9,6195052381
2016,8,21,ungdom på ville veier,ungdom på ville veier,default_tab,6,8,3952380952
2016,8,21,python for everyone,python for everyone,default_tab,4,13,1027142857
2016,8,21,rang and dale,rang and dale,default_tab,3,8,1126714286
2016,8,21,"rothstein, bo (2015): menneskelig velferd og statsvitenskapens tapte relevans.",rothstein bo 2015: menneskelig velferd og statsvitenskapens tapte relevans,default_tab,1,11,952380952
2016,8,21,rutter’s child and adolescent psychiatry,rutter’s child and adolescent psychiatry,default_tab,3,14,2013
2016,8,21,teori i praksis,teori i praksis,default_tab,9,9,3996428571
2016,8,21,women in korean history,women in korean history,default_tab,8,10,2579095238
2016,8,20,858,858,library_catalogue,0,20,18737
2016,8,20,22358609,22358609,default_tab,4,8,1
2016,8,20,jussens venner,jussens venner,default_tab,0,12,70065
2016,8,20,big java late objects,big java late objects,default_tab,1,10,3
2016,8,20,exphil i filosofi- og vitenskapshistorie,exphil i filosofi og vitenskapshistorie,default_tab,7,8,1385
